date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2020-12-01","1","2020-12-01T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.16362647845494","12.96664242034058","997.4034170355546","true"
"2020-12-02","1","2020-12-02T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","296.8049842633804","18.3494381722237","997.097237298485","false"
"2020-12-03","1","2020-12-03T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.1117013203551","18.762678867374664","993.2542572068254","false"
"2020-12-04","1","2020-12-04T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.21039298891657","21.932747253467404","1002.8610653011483","false"
"2020-12-05","1","2020-12-05T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.05568331700226","14.427584326621488","1005.4617352670924","false"
"2020-12-06","1","2020-12-06T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.7292019278614","21.021386314633226","999.6748284610322","true"
"2020-12-07","1","2020-12-07T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.43945104316487","16.49483127462856","1004.8106253628076","false"
"2020-12-08","1","2020-12-08T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.8287103551715","20.106829728072178","989.0364900706096","false"
"2020-12-09","1","2020-12-09T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.8447481712835","12.860746272973516","995.9125262377722","false"
"2020-12-10","1","2020-12-10T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","296.9429852027601","17.15253806584846","1000.707688231125","false"
"2020-12-11","1","2020-12-11T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.88596240873727","22.156399723361247","988.2566041420174","false"
"2020-12-12","1","2020-12-12T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.35059051552713","22.207658647363253","1001.9888278993996","false"
"2020-12-13","1","2020-12-13T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.5292765739809","18.248002493527142","994.1545376363474","false"
"2020-12-14","1","2020-12-14T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","296.7170759516701","15.319116094491415","997.7799782657552","false"
"2020-12-15","1","2020-12-15T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.82557808188324","21.841444734702335","1001.0295376772455","false"
"2020-12-16","1","2020-12-16T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.07783634353257","20.778325182419948","998.8530031897471","true"
"2020-12-17","1","2020-12-17T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.0546838965686","20.15998641176761","988.285128828692","false"
"2020-12-18","1","2020-12-18T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.51457489924667","19.670536461343204","1004.1590288198761","false"
"2020-12-19","1","2020-12-19T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.4036049925897","12.63219763734137","1000.3775192705942","false"
"2020-12-20","1","2020-12-20T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.2031070464887","13.886741464598265","997.0557825083927","false"
"2020-12-21","1","2020-12-21T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.15467655487265","20.676693955960637","997.1443644774372","false"
"2020-12-22","1","2020-12-22T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.6208887992207","12.41845555503118","993.9008591480751","false"
"2020-12-23","1","2020-12-23T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.0437944806296","22.349207788105957","991.4588478824365","false"
"2020-12-24","1","2020-12-24T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.07334395617505","13.226573042917213","1005.8473349426049","false"
"2020-12-25","1","2020-12-25T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.80612841344373","19.050272514591207","1005.7898697101965","false"
"2020-12-26","1","2020-12-26T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.1664647427848","18.430042072347","993.9704589895908","false"
"2020-12-27","1","2020-12-27T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.1060653764456","22.08472069937273","994.7897187226038","false"
"2020-12-28","1","2020-12-28T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.88765310364516","12.430875510805649","990.416492623479","false"
"2020-12-29","1","2020-12-29T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.5756004137994","14.633711309621486","995.4902457243293","false"
"2020-12-30","1","2020-12-30T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.58058686921066","19.6519557434238","1003.933356855404","true"
"2020-12-31","1","2020-12-31T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.8661563179994","18.861719402519505","1007.2026763354039","true"
