date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2023-10-01","1","2023-10-01T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.1704369047261","18.70478062733785","996.6855723834042","false"
"2023-10-02","1","2023-10-02T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.47347273357866","15.987954548543648","1004.0497637180696","false"
"2023-10-03","1","2023-10-03T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.2475465708895","13.847377536675936","992.8687104287756","true"
"2023-10-04","1","2023-10-04T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.2292912108138","17.69921852142219","1005.7723162696183","false"
"2023-10-05","1","2023-10-05T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.0282932353743","17.182357119740228","997.6512082371713","false"
"2023-10-06","1","2023-10-06T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.0398650408351","19.723123913857254","991.1771008911386","false"
"2023-10-07","1","2023-10-07T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.0244337857307","12.463227133727703","1001.0763612350318","false"
"2023-10-08","1","2023-10-08T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.48299048104633","13.059828764312067","998.0861712444297","false"
"2023-10-09","1","2023-10-09T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.14249773107105","21.011986091679056","1003.3240365990216","true"
"2023-10-10","1","2023-10-10T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.1439083793624","12.61997171634879","989.8414412186127","false"
"2023-10-11","1","2023-10-11T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.2158106797988","16.250241254239405","1001.9856990057687","false"
"2023-10-12","1","2023-10-12T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.46489585584254","15.604358514854422","1000.0495732400552","false"
"2023-10-13","1","2023-10-13T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.7788995816455","17.76939014656851","1001.4478909244214","false"
"2023-10-14","1","2023-10-14T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.61439403987924","21.940349880586844","993.7816265192118","false"
"2023-10-15","1","2023-10-15T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.19471914064627","20.537519921661552","1004.548271607335","false"
"2023-10-16","1","2023-10-16T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.8013489218311","22.004490168392177","990.9669079901494","false"
"2023-10-17","1","2023-10-17T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.06537379833037","17.52450175396522","989.7046950592039","false"
"2023-10-18","1","2023-10-18T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.1552941501544","21.88447967918075","1006.172928836161","false"
"2023-10-19","1","2023-10-19T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.2062996968061","16.05733156912904","997.124166198569","false"
"2023-10-20","1","2023-10-20T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.85232362356805","16.44713018232527","996.1382935156163","false"
"2023-10-21","1","2023-10-21T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.45394032455454","15.076551852689896","1000.4256640896291","false"
"2023-10-22","1","2023-10-22T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.97164884816846","22.043380399195797","991.0028695963811","true"
"2023-10-23","1","2023-10-23T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.4759077555394","22.227431362491373","989.1167335974001","false"
"2023-10-24","1","2023-10-24T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.11209174416706","21.630024556179393","1001.1214361590571","false"
"2023-10-25","1","2023-10-25T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.2192221786431","19.152763508904414","999.777271624053","false"
"2023-10-26","1","2023-10-26T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.607919223631","20.635181744112696","994.4808284892517","false"
"2023-10-27","1","2023-10-27T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.3992060953129","22.359787039511254","1000.8423829362997","false"
"2023-10-28","1","2023-10-28T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.71507479418347","12.449133299187661","1001.1485798322268","false"
"2023-10-29","1","2023-10-29T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.57335919559245","18.71011866721336","1001.4347342238101","false"
"2023-10-30","1","2023-10-30T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.60990847710974","15.496078491167607","1005.5719268921857","false"
"2023-10-31","1","2023-10-31T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.47466168904333","14.265174800100027","1002.6331019948806","false"
