date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2019-12-01","1","2019-12-01T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.9243574270366","21.46528070156982","1001.0733970178085","false"
"2019-12-02","1","2019-12-02T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.36275571689475","18.735245225895987","988.6457691667686","false"
"2019-12-03","1","2019-12-03T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.91173209182693","22.083821963055904","991.5173051178889","false"
"2019-12-04","1","2019-12-04T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.9006310880791","15.77586700597834","1003.2081870892412","false"
"2019-12-05","1","2019-12-05T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.80502603812056","14.755341375441116","999.6767552387531","false"
"2019-12-06","1","2019-12-06T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.8797402731804","21.884726390279788","997.0584403227293","true"
"2019-12-07","1","2019-12-07T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.03322309086343","22.070240152058645","995.4494668735207","false"
"2019-12-08","1","2019-12-08T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.4867028823985","16.80334198101159","1001.1181958807043","false"
"2019-12-09","1","2019-12-09T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.06504309059903","18.909533812610242","1003.3888609504294","false"
"2019-12-10","1","2019-12-10T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.8566105342411","21.70912326929089","1007.6959988589358","false"
"2019-12-11","1","2019-12-11T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.4414245222427","15.18668295939273","1004.1170024664198","false"
"2019-12-12","1","2019-12-12T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.96385357680015","18.54655172878345","1007.044800088811","false"
"2019-12-13","1","2019-12-13T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.85156947079236","17.466588988456724","1004.3852839780142","false"
"2019-12-14","1","2019-12-14T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.46313854969753","17.97725803545142","1006.8256229296211","true"
"2019-12-15","1","2019-12-15T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.95277523129903","18.506792073185544","1001.8695936279285","false"
"2019-12-16","1","2019-12-16T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.4565136957064","18.295498753161965","992.156099079521","false"
"2019-12-17","1","2019-12-17T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.66965874677226","20.13727363618286","998.8892967779847","false"
"2019-12-18","1","2019-12-18T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.17580285215934","13.017261142704768","1000.6284230008557","false"
"2019-12-19","1","2019-12-19T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.42642393748497","13.676262376802917","1007.2317014413815","false"
"2019-12-20","1","2019-12-20T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.2372516842137","18.99396779111661","1004.5068275631098","false"
"2019-12-21","1","2019-12-21T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.43979128080906","14.733208055124036","993.5431570417832","false"
"2019-12-22","1","2019-12-22T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.6616326212018","20.2520087645358","991.851435116411","false"
"2019-12-23","1","2019-12-23T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.42903911853114","16.464400065767215","999.5324323803089","false"
"2019-12-24","1","2019-12-24T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.36031351809936","17.667991809628425","1000.6441996448046","false"
"2019-12-25","1","2019-12-25T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.5732195764743","15.697311957483846","992.2779535680023","false"
"2019-12-26","1","2019-12-26T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.680232529087","15.894094419369576","992.5348105013935","false"
"2019-12-27","1","2019-12-27T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.90065155373674","15.516093877724858","999.1302562506719","false"
"2019-12-28","1","2019-12-28T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","296.7182446476744","21.73018238734746","1000.0592247073098","false"
"2019-12-29","1","2019-12-29T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","297.34955083844864","15.944705063522687","1003.5502239430539","true"
"2019-12-30","1","2019-12-30T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","298.62823839280645","17.67258607644016","992.0929367610997","false"
"2019-12-31","1","2019-12-31T12:00:00Z","cyclone","ibtracs","ARCHIVED_VALIDATED","299.1480156472878","15.954551092852851","998.9223509216458","false"
