date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2020-10-01","1","2020-10-01T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.70365632775093","15.823310306234369","1004.4429366710551","true"
"2020-10-02","1","2020-10-02T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.6556010892168","14.157602424712419","1000.5621570303155","false"
"2020-10-03","1","2020-10-03T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.6330809638976","21.301220927342555","1003.9224101027911","false"
"2020-10-04","1","2020-10-04T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.6050984697658","14.293715825417578","1003.3203655060537","false"
"2020-10-05","1","2020-10-05T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.4250871484977","19.443967120042597","990.7711057692893","false"
"2020-10-06","1","2020-10-06T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.681030510307","21.00816629578","1005.0714934277506","false"
"2020-10-07","1","2020-10-07T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.30628363747996","13.276688052235034","1002.9736060373968","false"
"2020-10-08","1","2020-10-08T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.0526490429416","21.229822472772284","998.4612404637777","false"
"2020-10-09","1","2020-10-09T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.63180075905956","13.631881327262183","1005.3806843992869","false"
"2020-10-10","1","2020-10-10T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.7830685409894","19.88125962571292","998.6150235084333","false"
"2020-10-11","1","2020-10-11T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.10153243138126","15.300519381216287","996.7687399701972","false"
"2020-10-12","1","2020-10-12T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.39679918904864","16.49799459121673","990.873235825305","false"
"2020-10-13","1","2020-10-13T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.79092190772496","19.818963348807646","997.0951792230865","false"
"2020-10-14","1","2020-10-14T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.0919549250274","21.333101766964322","1004.6758348458959","false"
"2020-10-15","1","2020-10-15T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.3207715228195","13.436538203513392","993.3498953308781","true"
"2020-10-16","1","2020-10-16T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.6686700899311","18.15301668314764","1005.3164679859907","false"
"2020-10-17","1","2020-10-17T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.3377152157191","18.89046099321418","1003.2237271237507","true"
"2020-10-18","1","2020-10-18T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.72012719474293","19.738474242334583","1005.6133856115226","false"
"2020-10-19","1","2020-10-19T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.4108237867289","21.979478791485874","1001.5733978737812","false"
"2020-10-20","1","2020-10-20T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.30247802601315","13.139541068821204","992.5641533055402","false"
"2020-10-21","1","2020-10-21T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.61240078038776","20.57552372490361","992.1254288231856","true"
"2020-10-22","1","2020-10-22T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.5495390212048","13.4295518931184","996.992677084275","true"
"2020-10-23","1","2020-10-23T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.1755524888279","15.188673809235066","993.9772695024677","false"
"2020-10-24","1","2020-10-24T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.9095114470717","18.59937384687849","990.1588339209665","false"
"2020-10-25","1","2020-10-25T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.9131463979499","21.838932822655643","1006.8823678195953","true"
"2020-10-26","1","2020-10-26T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.78898350105635","12.883498209410165","1004.6602247214839","false"
"2020-10-27","1","2020-10-27T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.98493540509253","18.625770930438815","988.5309828984002","false"
"2020-10-28","1","2020-10-28T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.2847476797987","15.364908333996127","1000.6473173637197","false"
"2020-10-29","1","2020-10-29T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.87960205701063","16.710165330322372","1002.46955859253","false"
"2020-10-30","1","2020-10-30T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.93276809379466","18.24150899412139","1006.653089343694","true"
"2020-10-31","1","2020-10-31T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.52433245135296","17.781633209156347","992.5236658560411","false"
