date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2023-07-01","1","2023-07-01T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.49095327108387","14.40605025354827","1004.2920323393245","false"
"2023-07-02","1","2023-07-02T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.5740768255298","13.722478523557161","988.5880781993982","false"
"2023-07-03","1","2023-07-03T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.5845166314999","15.978896043405989","998.0533512360329","false"
"2023-07-04","1","2023-07-04T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.05750649859385","18.74150996355049","1006.6887751487127","false"
"2023-07-05","1","2023-07-05T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.27239728561636","20.531415288004254","1005.1799345690712","true"
"2023-07-06","1","2023-07-06T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.54055867930157","18.046094350845326","1001.3643637634132","false"
"2023-07-07","1","2023-07-07T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.3688926252321","17.77715205148722","1000.068805656148","false"
"2023-07-08","1","2023-07-08T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.59642421612745","20.395811981729338","994.5590530016042","false"
"2023-07-09","1","2023-07-09T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.41863614312166","15.38548953757462","1002.6877339126115","false"
"2023-07-10","1","2023-07-10T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.2991314799802","18.366473778827505","1003.5013904878883","true"
"2023-07-11","1","2023-07-11T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.83427135825525","18.294401173888783","1005.8134872755625","false"
"2023-07-12","1","2023-07-12T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.1483329931597","15.468193930473793","993.2290745948883","true"
"2023-07-13","1","2023-07-13T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.55438200272226","15.985110109427549","989.9045202847606","false"
"2023-07-14","1","2023-07-14T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.7824260071473","17.928255246257205","1002.9468117356059","false"
"2023-07-15","1","2023-07-15T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.30679184021403","21.774719574017396","991.473534893664","false"
"2023-07-16","1","2023-07-16T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.272826586163","16.423821378596713","997.2163438830995","false"
"2023-07-17","1","2023-07-17T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.92321189713965","20.34923493811397","992.4598195494468","false"
"2023-07-18","1","2023-07-18T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.0831582614734","15.086118832831826","994.7171173338769","false"
"2023-07-19","1","2023-07-19T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.7517863062192","15.507360802571304","997.8670922198269","true"
"2023-07-20","1","2023-07-20T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","299.0240588500517","19.550754450302456","997.1768575546918","true"
"2023-07-21","1","2023-07-21T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.83855445468845","13.419190987435613","992.8551860354116","true"
"2023-07-22","1","2023-07-22T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.23963896350983","20.709335261993598","1005.2005928978957","false"
"2023-07-23","1","2023-07-23T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.1934470990648","21.42497290918765","1007.8713045479931","false"
"2023-07-24","1","2023-07-24T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.3586540367939","17.237951078702338","995.8060687518694","true"
"2023-07-25","1","2023-07-25T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.8627812227084","13.844053449623189","1006.332373765021","false"
"2023-07-26","1","2023-07-26T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","296.9698498846844","18.464687481275053","1001.8197402742829","false"
"2023-07-27","1","2023-07-27T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.472276666832","18.82887120837825","999.0515158100305","false"
"2023-07-28","1","2023-07-28T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","298.1542864097948","13.30610767318947","990.000664611857","false"
"2023-07-29","1","2023-07-29T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.2162851718252","19.441595325279255","995.5426575970405","false"
"2023-07-30","1","2023-07-30T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.44119355491904","17.38935271047366","1002.8520314892412","false"
"2023-07-31","1","2023-07-31T12:00:00Z","sst","oceansat3_sst","ARCHIVED_VALIDATED","297.0924212322043","13.998324798603747","998.3315866839175","false"
