date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2024-09-01","1","2024-09-01T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.5801214900547","13.860298690638377","995.7376335522262","false"
"2024-09-02","1","2024-09-02T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.6568765955825","22.38906660258729","994.747262441165","false"
"2024-09-03","1","2024-09-03T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.8162015649186","17.013919593871655","1004.9692017877385","false"
"2024-09-04","1","2024-09-04T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.7383185887356","18.610575967633885","994.7453181242578","false"
"2024-09-05","1","2024-09-05T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","296.72454488715977","19.134752045369694","991.908463941907","true"
"2024-09-06","1","2024-09-06T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.64249145716747","13.329284805525797","989.496701988622","false"
"2024-09-07","1","2024-09-07T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.6949971584532","16.51310794011355","995.1035900446952","false"
"2024-09-08","1","2024-09-08T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.36695217260683","20.993188437483276","989.6704868125072","false"
"2024-09-09","1","2024-09-09T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.26463531350464","20.42790296942131","1006.9186570114749","false"
"2024-09-10","1","2024-09-10T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.82132148991036","17.130259796945793","1001.6638842402576","false"
"2024-09-11","1","2024-09-11T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.627354187531","12.755142627989118","995.6079755561722","false"
"2024-09-12","1","2024-09-12T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.28490847946676","22.335063907235828","999.6719302266333","false"
"2024-09-13","1","2024-09-13T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.40992773393253","14.644069697109863","1005.1504450726133","false"
"2024-09-14","1","2024-09-14T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.102066804529","16.492329941788476","998.9317726431593","false"
"2024-09-15","1","2024-09-15T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.48964617098807","18.731809629108973","996.1043153252247","false"
"2024-09-16","1","2024-09-16T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.3216905081294","12.770127386557093","1001.2690491708119","false"
"2024-09-17","1","2024-09-17T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.91397405299165","14.779193253993688","1006.7226956391902","false"
"2024-09-18","1","2024-09-18T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.3286750962887","17.650851563240646","1001.5163523489662","false"
"2024-09-19","1","2024-09-19T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.13220719479665","16.381437964019387","1006.4099189138401","false"
"2024-09-20","1","2024-09-20T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.15981072723133","19.011815246106067","993.7844824417083","false"
"2024-09-21","1","2024-09-21T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.1394981242972","15.361170537145014","998.0808456415366","false"
"2024-09-22","1","2024-09-22T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.4303752985642","18.04313837868685","1003.1379896993266","false"
"2024-09-23","1","2024-09-23T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.58081309201737","19.592788354055926","1006.1142925772676","false"
"2024-09-24","1","2024-09-24T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.579838172491","19.799336544109636","1006.9498734541983","false"
"2024-09-25","1","2024-09-25T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.2891555502878","17.76442947940278","1004.0331816943","false"
"2024-09-26","1","2024-09-26T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","297.2889755849323","17.34265489411141","993.4264522854576","false"
"2024-09-27","1","2024-09-27T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.6766754678191","12.479347940515037","994.8788527600437","false"
"2024-09-28","1","2024-09-28T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.2631099804199","20.853492011491905","988.712850921039","true"
"2024-09-29","1","2024-09-29T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","299.3916528423866","15.97268847863275","994.5446159361667","false"
"2024-09-30","1","2024-09-30T12:00:00Z","ocean","wind_vectors","ARCHIVED_VALIDATED","298.41266528848075","20.550231977096725","997.0816788649553","false"
