date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2023-01-01","1","2023-01-01T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.0246486527557","13.648291718696044","996.8342939419329","false"
"2023-01-02","1","2023-01-02T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.4537903319595","15.10752475052352","988.0508427748541","false"
"2023-01-03","1","2023-01-03T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.05602417432516","17.08025805033619","991.5792831888471","false"
"2023-01-04","1","2023-01-04T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.47536488914113","18.27673994413467","1006.8183453748956","false"
"2023-01-05","1","2023-01-05T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","296.71231063158774","21.815156661362312","1002.8404390517416","false"
"2023-01-06","1","2023-01-06T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.5289061103634","18.012382077029052","1000.5564799264159","false"
"2023-01-07","1","2023-01-07T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.3554450260343","22.38860345981446","998.0413257163351","true"
"2023-01-08","1","2023-01-08T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.23900250293195","16.551468407475802","988.5514524394612","false"
"2023-01-09","1","2023-01-09T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.3387775505228","19.421343506931763","1005.314351395705","false"
"2023-01-10","1","2023-01-10T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.2550594497419","12.491824099932268","1003.561609991083","true"
"2023-01-11","1","2023-01-11T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.50040637257297","19.350823181153423","989.6828487526669","true"
"2023-01-12","1","2023-01-12T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.456006115879","17.08612424497342","1001.3279004102689","true"
"2023-01-13","1","2023-01-13T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.6431749593423","17.442861656140455","989.1452416111513","false"
"2023-01-14","1","2023-01-14T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.2245485410274","22.02835559163352","993.301376414359","false"
"2023-01-15","1","2023-01-15T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","296.8525019923859","13.65432133810036","995.2566495623831","false"
"2023-01-16","1","2023-01-16T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.46042286207046","20.07261142896203","989.7242827207766","true"
"2023-01-17","1","2023-01-17T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.82515054317497","17.56937830701198","989.9284657146554","true"
"2023-01-18","1","2023-01-18T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.3213137224042","15.540191508876989","1002.7862072700025","false"
"2023-01-19","1","2023-01-19T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0799903741688","20.7043623266484","1001.9853207097485","false"
"2023-01-20","1","2023-01-20T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.04967861048806","14.278983289029172","997.6780472672","false"
"2023-01-21","1","2023-01-21T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.90970343418195","18.370231110530064","992.0473638083204","false"
"2023-01-22","1","2023-01-22T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0382700843122","21.428350145705586","1002.4685330043591","false"
"2023-01-23","1","2023-01-23T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.1917490820969","18.228494263355728","989.262482087769","false"
"2023-01-24","1","2023-01-24T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.1028341925645","16.526224897828726","994.6800624863104","false"
"2023-01-25","1","2023-01-25T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.6219376418884","19.164839057020526","990.1859720215915","false"
"2023-01-26","1","2023-01-26T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.7619024638236","13.629366913578501","999.980963219707","false"
"2023-01-27","1","2023-01-27T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.76840362733583","14.32668859276627","997.8684382045445","false"
"2023-01-28","1","2023-01-28T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.8960905918342","19.76426819522786","993.7203593842551","false"
"2023-01-29","1","2023-01-29T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.54998639993784","14.821027217736528","991.9455634701192","false"
"2023-01-30","1","2023-01-30T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.60710993123115","22.009617490670692","999.1462939249286","false"
"2023-01-31","1","2023-01-31T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.267069996208","19.58767649271096","990.1783628249058","false"
