date,records_count,payload_timestamp,payload_category,payload_dataset,payload_status,payload_metrics_sea_surface_temp_k,payload_metrics_wind_speed_ms,payload_metrics_atmospheric_pressure_hpa,payload_metrics_cyclone_present
"2023-12-01","1","2023-12-01T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.5224505704694","16.352341696454527","991.0040121933944","true"
"2023-12-02","1","2023-12-02T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.95700695131694","17.397859426069456","1007.9869591461066","false"
"2023-12-03","1","2023-12-03T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","296.7220442804869","21.06376722759468","991.7398480269576","false"
"2023-12-04","1","2023-12-04T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.8606613157169","14.155367045105445","992.3470751868493","false"
"2023-12-05","1","2023-12-05T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.17798083351147","17.24078770878883","999.6448836899373","false"
"2023-12-06","1","2023-12-06T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.3020194329829","13.855206275902347","999.5212090728974","false"
"2023-12-07","1","2023-12-07T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.89001559383365","13.192295836797149","992.0396704603661","false"
"2023-12-08","1","2023-12-08T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0950690263379","20.070802474266664","995.9710589627798","false"
"2023-12-09","1","2023-12-09T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.133406014861","21.279493473859958","992.621133912474","false"
"2023-12-10","1","2023-12-10T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.22141526607305","21.002566197667168","1007.2607643683318","false"
"2023-12-11","1","2023-12-11T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0355311274191","19.134875267835525","992.0119417443728","false"
"2023-12-12","1","2023-12-12T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.56871579203744","17.443545571348558","989.6420374534819","false"
"2023-12-13","1","2023-12-13T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.6493968400696","17.424273924583574","999.456785867442","false"
"2023-12-14","1","2023-12-14T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0672910448722","21.511346222535515","988.6774739891069","true"
"2023-12-15","1","2023-12-15T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.09967751098134","12.656750845007858","1003.7807352989986","false"
"2023-12-16","1","2023-12-16T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.3046206353375","13.295078686397886","992.4296855932643","false"
"2023-12-17","1","2023-12-17T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.40992788510306","17.49855264578282","998.1333353733403","false"
"2023-12-18","1","2023-12-18T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.4248934044797","15.965190006242636","1005.1601337472847","false"
"2023-12-19","1","2023-12-19T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.8360401149144","21.497108833250138","998.5768008999506","false"
"2023-12-20","1","2023-12-20T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.0958585325276","13.737042432348996","1005.0266083952578","false"
"2023-12-21","1","2023-12-21T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.3318723388823","17.492738042901124","992.0431386055667","false"
"2023-12-22","1","2023-12-22T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.9487004113747","16.088886314067278","996.6419591133051","false"
"2023-12-23","1","2023-12-23T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.6504621829276","12.65082606726367","998.4012612438827","true"
"2023-12-24","1","2023-12-24T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.82930542762995","19.635718037231776","990.9032754219697","false"
"2023-12-25","1","2023-12-25T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.22902619072954","14.104705233775647","1003.3685995795671","false"
"2023-12-26","1","2023-12-26T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.1698443377221","12.997680075786029","997.505061226678","false"
"2023-12-27","1","2023-12-27T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","299.142836512795","20.900150763550727","992.8728327778015","false"
"2023-12-28","1","2023-12-28T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","296.9274923223976","21.60024983466692","1005.773883637642","true"
"2023-12-29","1","2023-12-29T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","297.40849140432323","21.90864345270446","992.3098533616457","false"
"2023-12-30","1","2023-12-30T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.13105677078096","12.456612705528856","993.4130273530789","false"
"2023-12-31","1","2023-12-31T12:00:00Z","atmospheric","gpm_profile","ARCHIVED_VALIDATED","298.03941103879856","18.171863402224346","990.0136665979335","false"
